"","X","fungsi","iterasi","populasi","numVar","scalingVector","crossOverRate","optimum","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","time"
"130",130,"f11",1000,30,5,0.5,0.5,3.42555360801651,12.8986384836026,-5.76575518352911,34.0635841945186,72.9318542984402,53.4372009336948,0,0,0,0,0,25.3000000000002
"131",131,"f11",1000,50,5,0.5,0.5,3.950163685444,1.10401939673466,-25.7851602276787,-39.7931251831324,-98.0905363743659,9.21665641071741,0,0,0,0,0,39.1399999999999
"132",132,"f11",1000,100,5,0.5,0.5,1.47353382304376,-28.9818136050599,4.99023939482868,-17.0918333809823,-27.7869818732142,22.2538945265114,0,0,0,0,0,75.46
"133",133,"f12",100,10,5,0.5,0.5,7688379.21412364,6.49382940027863,-11.8474239599891,-14.9025717342738,6.10619252547622,26.6196259181015,0,0,0,0,0,1.0300000000002
"134",134,"f12",100,30,5,0.5,0.5,1283765.8105188,7.24163872655481,5.93324012734229,-19.6652358048595,11.1871159097063,-18.0058566154912,0,0,0,0,0,2.79999999999973
"135",135,"f12",100,50,5,0.5,0.5,9.78741444470072,-1.14280752022751,0.0126297236420214,-9.24338204786181,-4.36253654770553,-1.37922970461659,0,0,0,0,0,4.94000000000005
"136",136,"f12",100,100,5,0.5,0.5,6.88758471859948,2.97151135455351,-1.26945960801095,-3.80835544783622,1.76280958112329,-6.28667698474601,0,0,0,0,0,8.98000000000002
"137",137,"f12",500,10,5,0.5,0.5,4184299.33647616,7.43773835711181,-11.9879625388421,-4.73086118045103,24.0516131394543,17.299302702304,0,0,0,0,0,4.97000000000025
"138",138,"f12",500,30,5,0.5,0.5,25.8045299702679,-4.70175561931683,4.37418695073575,-1.20921899579116,-10.1458495177212,-8.09474258567207,0,0,0,0,0,13.8099999999999
"139",139,"f12",500,50,5,0.5,0.5,3.32650957540714,-1.30261867889203,-8.98309031617828,-1.05339684232604,0.27896676765522,-2.00404170464026,0,0,0,0,0,21.3600000000001
"140",140,"f12",500,100,5,0.5,0.5,1444.64591101591,7.63602128936327,11.9385486614192,-1.36320601777697,-3.85565280448645,-3.67166969936079,0,0,0,0,0,39.6699999999996
"141",141,"f12",1000,10,5,0.5,0.5,32358.5622220077,-0.793729640309948,-3.44235806915094,12.1367903717328,14.1677229985362,9.85878682637349,0,0,0,0,0,9.5300000000002
"142",142,"f12",1000,30,5,0.5,0.5,7956545.39635128,10.9822055557743,13.750550779514,24.7470480506308,-23.2638218440115,-15.7777667162009,0,0,0,0,0,25.6599999999999
"143",143,"f12",1000,50,5,0.5,0.5,3.67316957159785,3.33267191890627,-1.48301103292212,1.81964613111631,-0.951944649546022,-6.34182072244585,0,0,0,0,0,39.6700000000001
"144",144,"f12",1000,100,5,0.5,0.5,29.6611588007642,6.57498422369827,-8.74898546608165,6.79395147417381,-9.54433880688157,3.92249823198654,0,0,0,0,0,76.6100000000001
"145",145,"f13",100,10,5,0.5,0.5,9780104.53262584,17.2714127809741,12.4848097329959,21.3798531214707,-2.26743663661182,2.95331488596275,0,0,0,0,0,1.03999999999996
"146",146,"f13",100,30,5,0.5,0.5,50462.532634675,6.97894585318863,-6.77950901445001,5.01179513521492,5.47376336762682,9.67800670186989,0,0,0,0,0,2.76999999999998
"147",147,"f13",100,50,5,0.5,0.5,463131.030908491,-2.95408608290018,5.19621515704785,-5.01149609335698,4.68050311210391,13.2492873701267,0,0,0,0,0,4.75
"148",148,"f13",100,100,5,0.5,0.5,4.46535035746406,-1.53463236056268,-0.685718556633219,-2.27681308751926,3.54429965373129,-0.448385393247008,0,0,0,0,0,8.69999999999982
"149",149,"f13",500,10,5,0.5,0.5,935552.85393577,3.6475827510003,6.83977111657441,-14.8316741222516,-3.21199533250009,3.04172576161363,0,0,0,0,0,4.73000000000002
"150",150,"f13",500,30,5,0.5,0.5,90.0637226366633,4.11058638710529,5.95071981078945,0.815032178070396,0.97522077121539,-3.43264332623221,0,0,0,0,0,13.6000000000004
"151",151,"f13",500,50,5,0.5,0.5,2967584.43758375,-0.196702289395034,8.40150926323986,-17.9006366466638,11.3216493598884,8.96242600865662,0,0,0,0,0,21.3099999999999
"152",152,"f13",500,100,5,0.5,0.5,1.88209507159933,3.46033838577569,-0.0915298936888576,-0.52851688519695,0.716058973648614,2.30230509336025,0,0,0,0,0,39.3899999999999
"153",153,"f13",1000,10,5,0.5,0.5,117088.922997131,10.8494221814908,2.9329246593079,2.37877274266793,2.28415045421571,-4.51259999335889,0,0,0,0,0,9.40999999999985
"154",154,"f13",1000,30,5,0.5,0.5,1061668.03093187,-2.04674719134346,-0.676711904816329,-6.30690486068488,-15.1498995255679,-3.57805173007364,0,0,0,0,0,25.0599999999999
"155",155,"f13",1000,50,5,0.5,0.5,11.0392888918349,-4.44136476144195,5.05599921416433,-4.4184573343955,-2.37935770128388,0.959047402056967,0,0,0,0,0,39.9200000000001
"156",156,"f13",1000,100,5,0.5,0.5,11.9000470819812,-1.28728862837306,-2.66549600055441,-3.76960861904081,-3.86669474246446,-1.24035482294858,0,0,0,0,0,76.2799999999997
"157",157,"f1",100,10,10,0.5,0.5,4039.40047961469,4.99895135872066,-50.3377231769264,-3.32880108617246,14.4632096169516,-13.1794518791139,24.5693567674607,-13.9990019146353,5.28942113742232,-13.0395185668021,-9.43021327257156,1.38000000000011
"158",158,"f1",100,30,10,0.5,0.5,9386.56611174203,-0.560621381737292,5.96743240021169,-18.4452034765854,-33.0666751135141,-53.0432381317951,24.6913800248876,-11.1420962959528,33.2127534260508,56.9877543952316,-4.35019787400961,4.17000000000007
"159",159,"f1",100,50,10,0.5,0.5,10611.3383454914,-25.0674911309034,-45.4234356671805,-58.7105163838714,18.868683394976,15.8568249316886,-2.88396012037992,51.4020569215063,0.0859904102981091,21.5769709495362,27.3718492360786,6.73000000000047
"160",160,"f1",100,100,10,0.5,0.5,5098.89363412829,7.0749647449702,-2.97795112710446,38.7132466188632,17.9510060697794,-21.1811990011483,-4.17996789328754,1.0958245024085,44.1921657184139,-19.3150533479638,-20.6320450175554,12.0699999999997
"161",161,"f1",500,10,10,0.5,0.5,10575.7487267649,-16.7685012798756,22.3761413712054,29.4236962217838,3.73472438659519,-45.7977280761042,-3.94111569039524,1.49813841562718,-80.608126334846,-0.264634774066508,-17.3557930393144,6.89000000000033
"162",162,"f1",500,30,10,0.5,0.5,7864.93465313337,21.5356250409968,5.85098346928135,25.3499317215756,3.94172616070136,-4.41148774989415,16.2078013221617,48.4987521311268,-29.8954887257423,-38.7255634646863,-41.000838263426,18.8199999999997
"163",163,"f1",500,50,10,0.5,0.5,6595.72417274961,-42.7727629694346,-32.7988836128497,-17.0351083273999,4.04764861450531,5.4798041615868,4.16351088715601,3.76321177609498,-18.6802343552699,47.9507175739855,25.9638685209211,29.25
"164",164,"f1",500,100,10,0.5,0.5,3783.47031809072,-7.60344839654863,28.0151227954775,-28.7497068755329,1.54612152837217,-18.673646193929,-15.6972105265595,-30.4747092537582,22.536661894992,-8.31432359700557,-3.32116805948317,55.5300000000007
"165",165,"f1",1000,10,10,0.5,0.5,14023.0571846528,0.670493821962737,-11.1680309288204,-14.0314244461479,19.6277434821241,-46.6490422084462,22.9331207927316,58.4823779528961,-75.0160963041708,-31.5751847578213,-23.8557503587799,13.4200000000001
"166",166,"f1",1000,30,10,0.5,0.5,5904.94617130106,12.471297790762,-1.98429140727967,20.8046038664179,-1.21078486554325,-13.6929596192203,39.8583134752698,-2.40503557142802,-57.6057774596848,-1.45680515561253,14.4451922096778,34.75
"167",167,"f1",1000,50,10,0.5,0.5,5682.37927975756,14.5181940402836,-8.04280584416119,-24.0049586049281,24.1650986019522,-7.10249568801373,-9.38620817032643,41.388865117915,40.0972625706345,-28.0003079678863,-1.82547285221517,55.5999999999995
"168",168,"f1",1000,100,10,0.5,0.5,2905.68122003801,3.97931528277695,-14.7771533811465,1.41805795719847,-31.3702245242894,-4.99038901180029,-33.443356724456,-8.72120638377964,-8.08006338775158,-20.0147270717935,-0.286140540265478,107.98
"169",169,"f2",100,10,10,0.5,0.5,177.483591376913,4.15399740915745,15.6743885402102,-19.282629021327,5.65833527594805,0.748079033801332,-0.535669880919158,0.118606858886778,0.840110550634563,0.0506255618529394,0.901906946673989,1.38999999999942
"170",170,"f2",100,30,10,0.5,0.5,42.1057938918059,8.47608865937218,-6.19492181343958,11.7524900619173,0.614637609105557,0.372239266289398,-6.71121366787702,0.840598327486077,-4.22577855351847,6.70552253723145e-06,-2.38053302629851,4.02999999999975
"171",171,"f2",100,50,10,0.5,0.5,48.1045440914147,-8.24251968108001,-0.325682493858039,12.6441914285533,-0.475856652483344,0.896751726977527,0.515218670479953,3.99548645829782,-0.213963803835213,-0.691920826211572,-0.44532722189615,6.86000000000058
"172",172,"f2",100,100,10,0.5,0.5,17.6744023239694,-0.0407240260392427,0.634157797321677,-1.63726706057787,-4.52060188225005,0.315055018290877,2.09353768848814,1.64012093824567,-1.48665884160437,1.81549337285105,-0.530433049425483,12.0099999999993
"173",173,"f2",500,10,10,0.5,0.5,395.815764519102,1.218057484366,-4.22122169838985,3.04809661814943,-0.337755368091166,-0.22225855384022,-7.08707416430116,9.60029377602041,0.806865086778998,-0.189729268313386,2.98754077637568,6.88000000000011
"174",174,"f2",500,30,10,0.5,0.5,59.207277637815,15.4118727589957,-0.155935129150748,4.73839264916023,-2.48755286738742,0.792537546294625,0.00343748135492206,-18.5557895834791,0.00749579819967039,13.2449911021831,-1.57296620425768,18.6599999999999
"175",175,"f2",500,50,10,0.5,0.5,49.0506153085512,-0.0477574349497445,-0.875772414728999,-0.0296375283505768,-3.09359937615227,-8.91017869405914,-0.00819186214357615,8.59631180064753,3.78714269958436,21.1905168707017,-0.856889444985427,29.3900000000003
"176",176,"f2",500,100,10,0.5,0.5,26.5055482698963,-3.46296812407672,0.0973894880735315,-9.79522929992527,2.86818060092628,-2.40524413064122,-4.80522802097767,0.00359055120497942,-0.0418992241611704,1.05494645787985,1.67905148118734,55.6999999999998
"177",177,"f2",1000,10,10,0.5,0.5,30.9264142840986,7.96671026095282,-8.47099960432388,-6.72839154489338,-0.0520471372874454,0.98954854416661,-0.0209941761568189,0.711495813447982,-0.0806879904121161,0.104483604663983,-5.63510118052363,13.2799999999997
"178",178,"f2",1000,30,10,0.5,0.5,45.5845276056803,0.0344607466831803,-0.455319813918322,-0.0259365770034492,-7.61714425083483,9.90042959339917,0.247469302266836,-3.32333275255223,-3.53710236959159,0.299521896522492,15.8937286492437,34.7800000000007
"179",179,"f2",1000,50,10,0.5,0.5,17.9093365783535,-0.666272975795437,0.958664113131817,-0.374465139902895,2.35353554366156,9.42790125496686,-0.00689704203978181,-0.30801341868937,-0.380871953675523,0.674053183756769,-2.68105906201527,55.9399999999996
"180",180,"f2",1000,100,10,0.5,0.5,37.8993150746008,0.155740288901143,4.33546052430756,0.206769740907475,0.00554142578039318,-10.2425262628822,-2.30214073089883,-4.42280691378983,-2.71016190898081,0.202858606353402,-9.223821357009,107.97
"181",181,"f3",100,10,10,0.5,0.5,16152.2551580156,-44.4721636362374,-24.7669022530317,98.8542882259935,-76.5739765483886,101.668337127194,-69.0355254337192,49.6607706998475,-27.3010241799057,19.4371385150589,4.65586434584111,1.39999999999964
"182",182,"f3",100,30,10,0.5,0.5,14964.997413457,18.7989213038236,-17.7012658794411,8.0120670289034,23.2296166475862,32.495230762288,-122.893733059027,107.029804599006,-86.2961360369809,9.09765598189551,64.5466795307584,4.22000000000025
"183",183,"f3",100,50,10,0.5,0.5,8386.4112029635,24.5509130923892,-69.2037014989182,95.7113454222963,-40.7178848647163,13.2418541281368,-49.0372284701152,14.4841673318297,-16.9146748026833,59.0680979716126,-32.4072763571166,6.80000000000018
"184",184,"f3",100,100,10,0.5,0.5,5305.91744939729,20.0621873373166,-47.7492072299356,34.9838077905588,-16.2127842660993,22.4876212421805,-13.2646245707292,-41.0350119811483,47.7320395526476,-3.57381466892548,42.3981618252583,12.2299999999996
"185",185,"f3",500,10,10,0.5,0.5,7069.65920877587,-16.3724808255211,-6.34969144593924,11.8474741466343,33.7535220372956,-66.6604857455241,29.8240277217701,58.5423539334442,-64.2015582649037,53.6549686643411,-33.1761784851551,6.94000000000051
"186",186,"f3",500,30,10,0.5,0.5,12298.3014461609,-7.57514289580286,78.0992205196526,-55.3023848158773,-87.183511746116,59.9010259378701,31.1961272265762,-11.1737051396631,-36.5433693572413,29.9276561941952,-22.8710446506739,18.9899999999998
"187",187,"f3",500,50,10,0.5,0.5,8891.69408686559,-52.761812818062,23.6162800429156,77.0448409661185,-7.19821599777788,-60.2906207292108,8.53479708603118,30.5604263405257,-4.90178442414617,-28.020376105269,18.6886457733635,29.8599999999997
"188",188,"f3",500,100,10,0.5,0.5,8556.55171973147,7.52844118978828,-18.0951046524569,-45.3849877289031,83.6284830467775,-7.08965252852067,-54.7902703750879,51.9080815371126,-22.0921357162297,-32.2291535441764,71.6088003478944,56.0100000000002
"189",189,"f3",1000,10,10,0.5,0.5,3973.28607997441,-42.0441819342159,38.7576683890074,22.1580112061929,-14.56462549977,-21.1921027395874,34.7582328366116,-47.2422822087537,14.8995961193577,12.909990784101,-10.3220106859226,13.4099999999999
"190",190,"f3",1000,30,10,0.5,0.5,5729.06254281163,-4.38335326325614,-28.4038507030345,5.53790552366991,23.9714330527931,18.3000770997751,34.0396119747311,-63.0010608583689,34.0161371546856,-35.1416750760109,35.6686160841491,35.0900000000001
"191",191,"f3",1000,50,10,0.5,0.5,9858.71840190273,-20.963780162856,61.3383182284451,9.03177333602798,-22.2923258086666,-18.3652724139392,-3.96761815063655,-30.2037186105736,-8.40562538360246,82.789790147217,-67.0084687153576,56.25
"192",192,"f3",1000,100,10,0.5,0.5,5634.83096451252,35.9231473776163,-62.530781282112,12.0747700708307,58.4419819526374,-71.8480809562607,27.168873406481,-15.8403821038519,20.7541609008331,0.529924465081422,-24.7005508223083,108.38
"193",193,"f4",100,10,10,0.5,0.5,58.8103601243347,-41.5240827482194,-43.9669422572479,-44.4837843766436,-55.7730003136385,-58.8103601243347,-55.5963892140426,-22.3623472295003,50.4314623773098,5.20879224059172,9.91579947294667,1.42000000000007
"194",194,"f4",100,30,10,0.5,0.5,60.83458380308,-14.4529726239853,-60.83458380308,-30.9016873768996,-59.517618175596,19.5419488336483,45.6225594884017,8.99200736312196,-44.8888973332942,-26.8814224109519,-27.1305310772732,4.01000000000022
"195",195,"f4",100,50,10,0.5,0.5,43.5050343628973,40.625921532046,39.2306695692241,42.2420475282706,31.7668857518584,2.46370062232018,43.5050343628973,42.7468076115474,40.2533639688045,-6.25951915280893,-30.9479066636413,6.81999999999971
"196",196,"f4",100,100,10,0.5,0.5,44.8251651600003,-2.89435633458197,23.9498686976731,-19.3163996154908,36.3609946100041,41.5877056788304,44.8251651600003,25.5132887163199,21.7181451851502,31.8081345329119,7.37083767962758,12.1500000000005
"197",197,"f4",500,10,10,0.5,0.5,69.2329668439925,67.5373517988191,37.7936220902484,42.7781722588406,-48.3313688309863,-68.7976082204841,34.1757948761369,-53.15245045349,-69.2329668439925,-20.0055553097627,58.5631491732784,6.88999999999942
"198",198,"f4",500,30,10,0.5,0.5,68.1932923712338,53.9735289137752,65.2532503241673,20.4345873557031,1.98950942893461,-68.1932923712338,-58.3021336412457,50.0175277877133,52.4251130933408,-58.0378552433103,-10.4781790905918,18.9099999999999
"199",199,"f4",500,50,10,0.5,0.5,47.4332390585914,12.1843711996917,-32.7449341195461,-47.4332390585914,25.3197370282578,-1.04825904418249,-4.0404233951449,-28.2665559585439,-40.3417207553503,41.3359700272849,41.48515862762,29.5800000000008
"200",200,"f4",500,100,10,0.5,0.5,42.8643894076231,-33.1936194561422,40.0604141468648,16.5849455283023,-33.2561402115971,-33.979344915133,41.7152017056651,42.8643894076231,32.4728014413267,-40.4074061487336,-19.4411861128174,55.7599999999993
"201",201,"f4",1000,10,10,0.5,0.5,65.7678333576769,-55.2793535403907,-63.1984940730035,-54.7012500930578,1.60129715914081,-57.363601308316,-19.9170517324092,-32.5323310215026,65.7678333576769,55.7963681756519,-42.6273502176628,14.1099999999997
"202",202,"f4",1000,30,10,0.5,0.5,56.6210036922712,-28.877454015128,-32.459539611591,-51.1947525665164,51.5570712734188,50.945884664543,47.8094717669592,49.6244270121679,37.5146171889355,56.6210036922712,-44.5372199925941,34.8900000000003
"203",203,"f4",1000,50,10,0.5,0.5,56.8774676881731,-11.0406240681186,53.0211345932912,52.5148273212835,53.9069493092484,52.058638577364,-21.1675265105441,-56.5174214920262,-52.6020793076896,37.72171085322,56.8774676881731,55.6399999999994
"204",204,"f4",1000,100,10,0.5,0.5,47.7252313919962,39.489623771442,-46.2904936925042,10.8801769441925,42.3218374868156,-43.6752083071042,-31.7224069302029,-47.7252313919962,-33.7112172165689,-9.08124772831798,-36.9725801108871,108.190000000001
"205",205,"f5",100,10,10,0.5,0.5,43304323.1925645,-17.8158565191552,10.107961386675,-0.655476031824946,9.33499335777014,-14.3636267900001,7.64766317093745,20.2867183322087,18.4338985016802,-3.25363419600762,-56.3535810587928,1.47000000000025
"206",206,"f5",100,30,10,0.5,0.5,6702411.55281175,-8.05341445840895,5.23335252888501,-8.91737835947424,-2.79823637392838,-3.88695571571589,8.29751204000786,-14.3338017677888,-5.75950210040901,10.6543820723891,57.4328456784133,4.11999999999989
"207",207,"f5",100,50,10,0.5,0.5,7058314.96448283,-3.88502041110769,-8.21471460163593,15.3277556598186,8.75806967262179,9.63139263913035,5.94355097506195,-7.00053265783936,1.21259032166563,-5.09057911578566,26.5864346176386,6.88000000000011
"208",208,"f5",100,100,10,0.5,0.5,3996368.71035785,-9.6643076883629,9.0503487107344,-3.17861277842894,-6.84944218955934,-2.79003605945036,-3.31518603554287,8.54501101537608,-10.2907242206857,8.58276048093103,-5.74654671829194,12.25
"209",209,"f5",500,10,10,0.5,0.5,12041857.7716861,-18.5541891586035,-1.49669918697327,-4.04252277076012,3.06584566840684,4.43318503210321,-0.135726032021921,-0.8562988252379,2.28091165423393,-4.10296217392897,4.75362496465095,6.75
"210",210,"f5",500,30,10,0.5,0.5,6566468.06687817,6.81638666358594,15.459457367524,-4.26247317460366,1.55849480674078,1.41363662245567,-7.06728967605159,7.47722005908145,1.2746587372385,-16.1416391699095,252.850379462998,19
"211",211,"f5",500,50,10,0.5,0.5,2167060.45971062,-2.53118978012935,-3.47705662121289,-1.46424263482913,4.33080326300114,-0.285165681852959,5.52986958995461,-11.3427996612154,8.38046939112246,2.21693888073787,-6.86885022171737,29.54
"212",212,"f5",500,100,10,0.5,0.5,3219924.69642975,3.63552888273261,-3.00749033689499,12.7625784510747,6.91116986330599,4.3077380117029,4.86403556235018,-2.31918351491913,-7.49509864544962,-5.28541092993692,57.890342097453,56.1000000000004
"213",213,"f5",1000,10,10,0.5,0.5,36189453.5875781,11.2250486528501,-7.03197077382356,-3.04006465390557,13.9727584202774,11.6852554224897,23.1634454475716,5.88189949281514,-9.97769110967056,-6.06699115927768,26.1177019666229,13.7599999999993
"214",214,"f5",1000,30,10,0.5,0.5,10627662.6177512,-12.8896409086883,15.7589384168386,2.2688132309122,-2.33534255996346,6.85656246962026,4.42587908240966,11.9689802107678,-1.34245736058801,2.85086645624688,24.3344332229026,35.0799999999999
"215",215,"f5",1000,50,10,0.5,0.5,5102649.83195767,-10.3007237403654,-6.12269918055972,-10.1384252862772,-7.80314033705508,5.64309769859392,9.24918102566153,-5.53240000270307,-10.3096128813922,10.4644546809141,74.7046301385853,55.9700000000003
"216",216,"f5",1000,100,10,0.5,0.5,2369080.17405533,-5.17440911382437,-7.29776866792236,4.88887150818982,-0.208001678693108,-9.50513115618378,8.91840114374645,1.28074711421505,8.17139327991754,1.31768598163035,-47.5861587833444,108.64
"217",217,"f6",100,10,10,0.5,0.5,13050.4947958713,-19.0985056571662,-3.39784262178,10.0493288133293,41.094078210881,-1.3409627135843,-22.4448988738004,-21.3511849520728,14.2988163977861,6.54418966732919,-98.8318560644984,1.34999999999945
"218",218,"f6",100,30,10,0.5,0.5,11498.0013325326,9.11885955138132,-59.3357944715535,47.933065739926,-7.70269124768674,1.99894700199366,5.72352325543761,-42.1487136278301,56.5751470159739,21.9327839033213,-2.90686911903322,4.10000000000036
"219",219,"f6",100,50,10,0.5,0.5,10143.3021877714,53.1229890708346,-45.2596715185791,28.9218880236149,26.4085539442021,-17.3839709488675,2.68243203754537,-42.4677996314131,-20.5941558582708,20.3245193231851,-28.4428525192197,6.68000000000029
"220",220,"f6",100,100,10,0.5,0.5,3132.22283331055,29.7584265470505,-4.61831735447049,13.6038516066037,-14.3410008517094,-0.389093020930886,-6.95662265643477,20.7939612912014,28.9240254904144,-21.5769610833377,1.51329459622502,12.1400000000003
"221",221,"f6",500,10,10,0.5,0.5,10496.2190367818,-38.1389547837898,-30.5769884958863,15.6856587040238,-14.8829610647226,5.33970920369029,59.4614502508193,-17.6588256057585,-25.7535851269495,37.2346059884876,-41.9790392741561,6.9399999999996
"222",222,"f6",500,30,10,0.5,0.5,2946.48842157656,5.61123833758757,16.6713390499353,10.0206873103161,-21.6703552017862,-5.96544837098918,-23.1494933133945,10.9992303361651,-9.56107727251947,-29.6135070268065,-21.7276969458908,18.9700000000003
"223",223,"f6",500,50,10,0.5,0.5,7416.26333979357,9.96733761276118,38.9079406857491,-1.72961689531803,21.1343317947467,2.9931935336208,46.6982395300874,51.5204494586214,4.1848312914226,10.5622027302161,-14.422383881174,29.5100000000002
"224",224,"f6",500,100,10,0.5,0.5,7059.94454996548,-32.9008147120476,-7.43339955806732,8.70193148439284,-48.1282191816717,-14.7244215011597,32.2678479366004,11.9867509289179,-19.082887773402,1.2189257889986,-43.2629924467619,55.8000000000002
"225",225,"f6",1000,10,10,0.5,0.5,8514.99306166812,11.0120866149373,-2.08014484669548,-78.3186323384143,-7.54377436824143,-16.9884277231176,30.075683677569,-2.48490190133452,26.5639169607311,-11.6516368114389,13.8916172756581,13.3499999999995
